sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
13,23,02,3290.01,1001.87,3147.42,1.35
11,43,02,2049.07,539.72,1979.25,1.3
1,143,02,3659.21,912.44,3536.84,1.31
140,125,02,1411.0,536.4,1313.04,1.47
141,115,02,1285.82,520.03,1210.22,1.4
142,105,02,1769.32,578.37,1693.31,1.34
100,140,01,1567.45,671.5,1439.3,1.52
102,120,01,402.19,259.28,354.47,1.64
101,130,01,426.15,297.2,355.94,1.8
150,129,03,1185.37,356.69,1136.41,1.34
103,110,01,666.87,350.78,605.46,1.53
152,109,03,2850.82,865.84,2735.57,1.33
104,100,01,1475.73,482.94,1400.42,1.39
151,119,03,2216.05,522.6,2158.57,1.25
159,1,03,4715.43,1272.25,4552.1,1.3
182,82,02,2784.43,970.92,2607.41,1.46
189,12,02,3900.3,1174.13,3723.94,1.36
188,22,02,1865.05,606.14,1781.58,1.35
186,42,02,2265.63,844.23,2110.85,1.47
185,52,02,3641.78,913.17,3541.12,1.26
62,193,02,3066.81,832.46,2949.59,1.33
23,194,02,2930.04,785.35,2824.29,1.32
27,154,02,3373.04,852.44,3259.27,1.31
66,153,02,3087.13,943.82,2935.26,1.39
26,164,02,3297.44,915.24,3173.1,1.32
64,173,02,3297.28,918.65,3157.88,1.36
121,113,02,453.53,291.93,394.8,1.66
122,103,02,1063.78,400.23,1007.4,1.38
120,121,02,165.32,128.67,133.67,1.93
120,123,02,363.95,201.05,318.29,1.7
121,111,02,252.16,333.63,166.12,2.4
3,28,02,2390.97,630.25,2316.38,1.28
122,101,02,1569.56,519.94,1489.57,1.39
56,9,01,2383.31,732.58,2276.39,1.36
28,144,02,1112.48,304.27,1078.46,1.27
1,48,02,1979.64,712.58,1859.25,1.43
2,38,02,2650.41,805.67,2546.8,1.31
141,4,03,3918.19,1170.44,3736.73,1.37
126,94,03,1774.17,728.55,1642.9,1.48
181,92,02,2799.57,790.78,2683.03,1.35
128,74,03,2153.27,631.95,2057.47,1.36
68,133,02,2735.08,869.96,2602.36,1.37
29,134,02,2081.41,680.53,1979.31,1.37
195,10,03,2201.02,742.4,2080.59,1.42
129,64,03,1783.46,548.63,1707.39,1.34
191,50,03,2505.44,575.91,2440.13,1.26
157,50,03,3106.24,960.22,2951.91,1.39
69,123,02,3292.76,975.36,3151.27,1.35
24,184,02,4631.61,933.83,4525.54,1.25
154,80,03,1845.5,660.56,1729.7,1.44
192,40,03,3355.29,870.82,3248.02,1.29
99,181,01,3103.7,750.49,3002.68,1.31
98,191,01,1695.99,541.09,1618.46,1.36
67,143,02,2932.66,865.59,2801.12,1.36
25,174,02,4247.72,1112.79,4092.44,1.32
127,84,03,1841.35,568.26,1766.09,1.32
143,95,01,2604.41,841.6,2467.95,1.4
148,45,01,2473.68,918.82,2309.9,1.46
147,55,01,3031.13,894.07,2909.74,1.33
153,90,03,3391.34,852.95,3284.18,1.29
145,75,01,3449.73,950.2,3320.32,1.32
193,30,03,4375.67,1192.66,4202.02,1.35
144,85,01,3037.04,891.5,2895.53,1.38
155,70,03,2086.58,806.96,1935.7,1.48
65,163,02,2535.67,679.74,2417.74,1.41
149,35,01,2547.46,576.39,2487.0,1.24
158,40,03,2893.53,953.47,2729.79,1.42
194,20,03,3351.89,938.21,3220.1,1.33
156,60,03,2696.43,829.4,2574.54,1.36
159,30,03,4284.88,1155.03,4142.04,1.3
91,4,01,1718.9,725.66,1594.46,1.46
76,94,01,1968.59,700.31,1853.56,1.42
77,84,01,1745.41,612.5,1641.58,1.43
79,64,01,331.62,256.59,275.04,1.81
78,74,01,957.66,482.72,854.94,1.61
45,25,01,625.99,337.21,557.87,1.62
40,75,01,3041.02,946.54,2892.26,1.38
42,55,01,1465.26,449.92,1401.79,1.34
44,35,01,1109.79,502.12,1015.71,1.51
41,65,01,1969.91,663.54,1876.47,1.36
46,15,01,964.32,424.36,890.04,1.48
43,45,01,1384.53,454.82,1320.29,1.36
16,79,02,2292.58,824.5,2171.33,1.39
14,99,02,1900.85,683.64,1789.84,1.41
17,69,02,2011.94,517.98,1950.03,1.28
15,89,02,1724.27,680.64,1598.38,1.48
19,49,02,2848.59,661.5,2772.58,1.26
17,64,03,2715.38,1096.86,2586.91,1.33
7,169,02,1417.59,586.11,1320.45,1.44
18,54,03,3030.64,772.72,2939.46,1.28
6,174,03,4423.67,1542.51,4170.91,1.41
8,159,02,3753.4,1274.01,3530.64,1.43
41,78,03,3030.84,901.58,2897.77,1.36
43,58,03,1683.57,541.71,1605.59,1.36
42,68,03,2358.83,654.77,2271.35,1.32
5,189,02,3918.97,1145.45,3752.81,1.35
7,164,03,3764.4,1349.44,3535.96,1.43
46,28,03,1584.59,552.47,1499.65,1.39
14,94,03,2872.93,855.82,2745.2,1.36
9,149,02,3762.42,1147.03,3581.49,1.38
40,88,03,1460.91,566.82,1364.2,1.45
6,179,02,4970.08,1669.44,4698.22,1.4
11,167,01,2814.56,794.92,2707.22,1.32
14,137,01,3091.46,974.84,2934.29,1.39
45,38,03,1785.61,562.1,1703.27,1.36
16,117,01,1990.1,683.2,1889.95,1.37
10,177,01,2469.43,860.91,2345.54,1.37
12,157,01,4287.19,1139.45,4140.5,1.31
111,100,01,1265.91,481.2,1182.56,1.45
8,154,03,2685.82,986.15,2505.1,1.47
13,147,01,3430.0,983.49,3312.23,1.29
108,110,02,1247.49,429.58,1179.54,1.4
101,180,02,2445.55,791.55,2323.49,1.38
44,48,03,1488.89,465.55,1420.56,1.36
105,140,02,2165.23,689.07,2070.28,1.35
4,194,03,2863.35,1068.27,2685.89,1.43
107,120,02,988.83,390.7,931.49,1.39
47,18,03,2302.76,666.84,2215.27,1.32
164,55,02,2568.57,939.01,2388.16,1.49
167,25,02,3513.36,1211.95,3330.87,1.38
162,75,02,2549.73,825.0,2423.16,1.38
161,85,02,2328.05,757.87,2199.65,1.41
58,197,03,2873.2,870.47,2744.49,1.36
59,187,03,2577.37,670.41,2490.67,1.3
168,15,02,3223.49,1086.82,3052.91,1.39
130,24,01,2115.17,588.31,2045.38,1.29
131,14,01,2102.3,631.16,2026.78,1.3
109,100,02,1013.12,519.43,896.87,1.65
160,95,02,1736.14,622.0,1626.82,1.45
165,45,02,3661.91,1231.26,3451.37,1.42
166,35,02,4963.03,1269.8,4797.11,1.3
103,160,02,3787.53,986.89,3655.1,1.31
104,98,01,853.46,354.22,791.25,1.47
84,31,03,2403.06,916.08,2299.73,1.31
80,71,03,1212.93,423.59,1151.82,1.37
100,190,02,1910.31,767.62,1758.54,1.51
82,51,03,1176.2,520.22,1078.92,1.51
40,129,03,1763.03,576.79,1678.95,1.36
105,88,01,1087.24,459.04,998.12,1.52
83,41,03,1216.2,540.92,1123.36,1.47
41,119,03,1149.51,412.79,1084.66,1.41
106,78,01,2704.65,892.81,2560.33,1.4
42,109,03,605.77,295.72,544.55,1.6
106,130,02,870.97,433.62,799.48,1.49
107,68,01,2126.92,510.26,2063.99,1.28
86,11,03,2016.97,737.15,1904.01,1.4
15,84,03,1268.25,585.16,1158.31,1.52
109,48,01,1098.9,414.27,1028.31,1.44
81,61,03,2449.94,915.68,2301.83,1.42
104,150,02,2623.99,660.67,2545.73,1.28
108,58,01,1427.63,528.82,1344.69,1.41
85,21,03,3605.81,918.57,3480.4,1.32
16,74,03,1756.36,621.56,1664.11,1.38
102,170,02,3701.94,1127.77,3516.9,1.39
9,144,03,4537.42,1474.64,4296.99,1.4
95,147,01,3055.26,1054.17,2886.93,1.4
97,127,01,944.28,643.68,776.61,1.84
92,177,01,1929.51,670.32,1824.14,1.4
91,187,01,1935.76,695.52,1816.4,1.44
96,137,01,737.18,463.62,635.53,1.7
108,132,02,1115.48,519.53,1022.13,1.5
109,122,02,1002.27,385.05,937.16,1.45
94,157,01,798.49,401.72,724.19,1.54
105,162,02,2613.63,671.32,2531.55,1.29
102,192,02,2642.19,882.13,2516.82,1.36
99,107,01,390.86,270.19,319.67,1.9
103,182,02,3767.15,1121.65,3612.48,1.33
90,197,01,1150.17,519.44,1044.02,1.56
106,152,02,2593.17,772.92,2480.7,1.35
19,44,03,1970.67,508.9,1909.41,1.28
98,117,01,1183.13,599.5,1075.13,1.52
107,142,02,1859.77,372.65,1824.23,1.22
93,167,01,3275.38,1039.66,3110.25,1.39
59,3,02,1425.91,465.79,1359.81,1.36
104,172,02,4550.53,963.73,4448.5,1.24
59,31,01,2173.76,548.41,2107.85,1.28
58,41,01,1000.38,473.88,915.76,1.51
54,81,01,2215.07,848.13,2052.0,1.49
32,76,01,2934.05,777.94,2853.98,1.25
53,91,01,2756.11,934.62,2606.12,1.4
82,9,02,2298.25,821.87,2157.77,1.43
69,79,02,922.13,402.83,849.2,1.5
55,71,01,840.75,433.34,767.69,1.5
67,99,02,1575.6,578.36,1484.07,1.41
41,137,01,1971.21,757.42,1846.06,1.44
43,117,01,1123.45,434.97,1044.98,1.47
68,89,02,1944.65,594.65,1861.65,1.34
40,147,01,1952.8,644.54,1860.36,1.36
42,127,01,1622.87,451.83,1566.16,1.3
56,61,01,301.06,234.28,201.46,2.92
38,16,01,2210.38,608.66,2130.34,1.31
57,51,01,1685.54,625.81,1590.17,1.4
75,11,03,3388.65,1154.2,3216.77,1.38
71,51,03,2261.7,638.08,2175.89,1.32
33,66,01,2384.54,732.25,2281.18,1.35
70,61,03,1429.12,507.37,1344.16,1.42
166,9,03,1131.61,549.64,1021.17,1.57
37,26,01,1270.48,518.21,1178.78,1.47
179,140,01,1505.77,547.42,1413.01,1.43
177,160,01,797.1,492.02,659.78,1.89
52,36,03,1858.36,576.04,1775.92,1.35
53,26,03,1098.75,465.73,1018.89,1.46
51,46,03,1232.94,476.95,1160.18,1.41
176,170,01,2291.19,852.95,2145.46,1.44
54,16,03,164.61,199.33,116.62,2.26
174,190,01,804.25,419.83,712.11,1.64
35,46,01,1727.99,507.43,1662.27,1.31
50,56,03,1677.98,616.89,1573.93,1.43
175,180,01,1623.05,493.29,1555.03,1.34
10,16,03,2393.81,918.78,2233.16,1.45
1,106,03,3185.16,576.36,3130.68,1.21
178,150,01,2460.93,834.48,2325.36,1.4
31,86,01,2906.4,747.78,2816.34,1.28
180,29,01,1555.23,710.22,1384.17,1.66
181,19,01,1969.18,485.96,1911.51,1.28
137,179,01,1830.21,743.91,1693.41,1.49
136,189,01,1324.43,405.93,1272.06,1.32
139,159,01,1250.56,491.4,1165.77,1.46
181,159,02,415.13,305.34,341.49,1.88
186,109,02,2222.86,803.77,2080.97,1.44
182,149,02,2226.23,672.0,2128.77,1.35
138,169,01,3505.93,1214.61,3326.25,1.37
184,129,02,2731.35,629.98,2654.89,1.28
183,139,02,2368.65,655.1,2275.29,1.34
145,188,02,1246.11,449.45,1174.87,1.41
146,178,02,2888.31,828.71,2748.49,1.42
144,198,02,1377.57,527.63,1289.27,1.43
149,148,02,231.22,189.23,175.32,2.27
148,158,02,1538.42,541.76,1453.47,1.4
180,169,02,5510.35,1227.86,5370.32,1.26
148,197,01,3639.71,1143.51,3459.93,1.38
149,187,01,3815.63,898.85,3698.73,1.3
1,88,02,1994.47,672.54,1890.0,1.39
3,68,02,1523.29,554.2,1432.31,1.42
67,72,03,332.02,271.82,229.43,2.67
4,58,02,1465.27,605.38,1376.97,1.4
153,138,02,1677.39,476.51,1618.11,1.3
154,128,02,1548.59,548.79,1451.89,1.44
2,78,02,3335.23,934.37,3234.07,1.27
69,52,03,1154.78,409.47,1095.52,1.37
7,28,02,3534.85,951.11,3411.83,1.31
68,62,03,1200.01,485.8,1121.43,1.43
151,158,02,1432.25,476.16,1362.58,1.37
5,48,02,3030.02,814.09,2917.16,1.32
66,82,03,605.96,349.72,524.28,1.72
156,108,02,2872.16,879.16,2730.61,1.39
8,18,02,4720.15,938.2,4627.87,1.22
65,92,03,1979.02,512.04,1917.46,1.28
152,148,02,409.22,321.55,290.87,2.51
80,2,03,2754.53,745.9,2654.21,1.32
150,168,02,4962.29,1300.07,4788.79,1.31
155,118,02,2469.18,742.12,2360.05,1.36
195,6,02,936.96,759.56,581.53,3.15
2,29,02,2446.14,648.55,2366.17,1.29
1,39,02,2699.85,593.56,2638.39,1.24
3,19,02,3775.61,879.14,3671.82,1.27
100,14,03,1600.94,561.87,1526.45,1.35
11,101,03,2065.21,762.33,1946.77,1.4
10,111,03,3713.33,1155.21,3528.4,1.39
96,41,03,1505.5,556.4,1421.95,1.4
94,61,03,2053.47,748.44,1921.7,1.45
98,21,03,1610.68,439.64,1548.01,1.34
192,109,03,3186.92,863.4,3083.26,1.29
190,129,03,2240.9,758.15,2099.79,1.46
92,81,03,1158.08,484.75,1069.5,1.49
71,45,02,1365.92,518.82,1285.13,1.41
70,55,02,1602.5,778.09,1478.33,1.46
74,15,02,1526.39,612.62,1428.44,1.43
172,181,01,1524.99,519.59,1450.04,1.37
173,171,01,2149.73,806.26,2000.15,1.47
177,131,01,2692.29,949.33,2524.26,1.44
175,151,01,962.76,498.8,872.43,1.55
99,11,03,1666.8,705.52,1540.06,1.49
174,161,01,678.84,425.19,562.35,1.88
169,94,02,3585.1,1153.63,3385.41,1.42
171,191,01,2654.35,928.87,2481.38,1.46
93,71,03,2041.08,615.31,1949.72,1.36
189,90,02,1938.66,678.43,1823.95,1.43
132,62,01,1960.39,650.77,1860.97,1.38
130,82,01,756.23,434.86,666.93,1.63
50,47,01,318.02,269.58,223.16,2.54
53,17,01,960.9,529.78,854.6,1.62
51,37,01,2051.81,557.49,1982.17,1.3
52,27,01,1203.83,519.16,1110.47,1.48
135,32,01,3025.74,1042.35,2838.55,1.45
95,51,03,2215.17,860.34,2055.24,1.48
176,141,01,2423.75,663.84,2330.05,1.33
137,12,01,3350.87,1071.31,3194.44,1.36
134,42,01,2221.35,725.55,2101.15,1.41
179,111,01,3841.92,915.69,3734.27,1.27
140,91,02,1681.22,640.97,1561.52,1.48
145,41,02,2356.1,580.54,2290.97,1.26
136,22,01,3071.04,858.66,2961.48,1.31
141,81,02,2919.96,784.13,2807.11,1.34
96,89,03,1556.79,654.83,1420.66,1.58
95,99,03,2039.3,764.72,1902.36,1.46
68,158,03,3107.14,918.13,2974.59,1.35
66,178,03,3050.99,830.44,2944.6,1.31
99,59,03,1087.61,424.41,1018.54,1.43
133,52,01,2434.16,791.86,2320.06,1.36
143,61,02,2838.82,752.15,2735.74,1.32
69,148,03,3836.14,1076.04,3688.35,1.33
64,198,03,3260.37,842.13,3154.26,1.29
147,21,02,1467.52,477.29,1407.43,1.32
67,168,03,2660.3,765.81,2549.09,1.35
91,91,03,374.64,577.98,199.47,3.04
97,79,03,2132.88,753.79,2012.75,1.4
148,11,02,3310.84,827.31,3207.76,1.29
98,69,03,2814.31,872.88,2691.69,1.35
144,51,02,2383.73,568.39,2314.12,1.28
21,104,01,1224.67,374.37,1168.38,1.38
20,114,01,1898.0,603.85,1812.04,1.35
142,71,02,3248.5,883.48,3137.85,1.3
105,152,03,2661.64,763.17,2549.89,1.35
109,112,03,557.63,255.84,510.75,1.52
108,122,03,1282.42,459.1,1205.7,1.43
101,192,03,2413.05,810.78,2282.13,1.4
102,182,03,3274.95,1024.56,3124.11,1.36
106,142,03,1526.32,583.73,1453.5,1.35
180,98,03,2376.34,581.91,2303.21,1.29
96,108,01,885.68,372.63,816.54,1.5
11,22,03,323.45,262.02,231.26,2.62
93,138,01,1256.15,670.83,1122.37,1.59
2,112,03,2912.25,640.94,2825.7,1.31
94,128,01,1151.83,523.73,1055.26,1.51
3,102,03,2924.3,680.06,2846.94,1.26
107,132,03,1312.4,440.29,1254.06,1.34
91,158,01,1127.37,524.78,1017.25,1.59
118,77,03,3448.01,1043.87,3292.24,1.36
116,97,03,1500.15,470.91,1434.99,1.35
18,133,01,1633.18,493.04,1566.36,1.33
19,123,01,1112.34,477.81,1021.59,1.51
90,168,01,2429.37,868.94,2278.2,1.44
15,163,01,2913.7,968.11,2743.24,1.43
131,7,03,3209.73,903.62,3068.43,1.37
14,173,01,4330.77,1208.19,4133.65,1.39
95,118,01,2666.3,1215.21,2428.88,1.54
194,7,02,2423.8,882.22,2280.92,1.41
179,97,02,3126.95,688.28,3049.54,1.26
104,162,03,2981.68,621.1,2914.62,1.24
92,148,01,2548.03,733.92,2457.75,1.3
169,192,01,4743.38,1902.1,4400.07,1.47
129,178,03,2909.06,911.28,2747.71,1.43
31,4,03,2536.8,590.24,2478.68,1.23
7,1,03,2681.23,682.58,2597.27,1.29
98,6,02,4029.49,1397.2,3792.47,1.42
16,153,01,3567.87,899.65,3460.54,1.28
103,172,03,3780.54,946.74,3655.02,1.31
123,93,01,2045.07,682.5,1934.22,1.4
129,33,01,2433.0,691.58,2329.74,1.35
6,194,03,3539.62,1461.29,3270.37,1.48
125,73,01,2650.62,747.23,2561.88,1.29
128,188,03,1012.14,393.95,951.14,1.41
12,193,01,4531.56,1094.73,4415.51,1.25
128,43,01,1561.23,501.28,1493.38,1.34
9,164,03,3536.27,1273.37,3317.08,1.44
182,78,03,3050.67,1059.75,2874.34,1.42
17,143,01,3897.61,890.15,3799.83,1.25
181,88,03,2540.6,930.91,2364.61,1.48
8,174,03,3502.33,1181.74,3298.02,1.43
13,183,01,4515.56,1286.25,4327.59,1.35
152,48,01,2678.45,933.86,2514.59,1.44
153,38,01,1820.49,492.23,1753.68,1.32
188,18,03,342.93,234.34,288.44,1.9
151,58,01,2653.62,1047.57,2462.46,1.48
150,68,01,3169.05,994.56,3013.82,1.38
16,94,03,2529.69,937.12,2354.09,1.48
154,28,01,3413.27,1189.18,3224.44,1.4
185,48,03,3658.17,1057.53,3494.04,1.37
155,18,01,3292.9,940.47,3164.65,1.32
17,84,03,2221.27,717.67,2125.89,1.34
32,100,01,2513.08,781.15,2399.77,1.35
30,120,01,2557.32,769.32,2461.19,1.31
7,184,03,3918.46,1365.91,3700.54,1.4
110,40,01,1294.46,456.38,1225.48,1.39
113,10,01,3269.76,1000.95,3115.72,1.37
112,20,01,1541.62,478.64,1473.09,1.35
111,30,01,2430.67,677.99,2341.78,1.31
184,58,03,3419.73,1212.92,3203.77,1.44
154,172,03,984.21,500.2,883.57,1.58
159,122,03,2236.11,691.06,2127.57,1.38
152,192,03,378.0,237.33,317.79,1.87
158,132,03,1505.22,615.33,1381.0,1.53
120,29,01,945.17,324.85,897.16,1.38
121,19,01,1585.57,581.45,1518.5,1.32
183,68,03,4845.38,1358.84,4650.98,1.34
153,182,03,2325.96,737.4,2212.57,1.38
25,79,02,2344.05,641.32,2256.14,1.33
24,89,02,2381.13,682.33,2285.9,1.34
29,39,02,474.28,246.17,436.13,1.47
178,4,03,3070.13,925.62,2940.82,1.34
23,99,02,2535.52,700.8,2440.81,1.32
156,152,03,2516.59,841.45,2367.88,1.44
26,69,02,2158.96,638.09,2081.15,1.3
28,49,02,1621.38,529.26,1563.02,1.3
155,162,03,1267.84,524.85,1174.56,1.47
187,28,03,3494.15,735.38,3420.73,1.23
27,59,02,1595.12,563.93,1508.82,1.39
198,88,03,2853.88,938.5,2707.07,1.39
197,98,03,3975.44,1099.52,3821.94,1.33
131,50,01,1419.14,442.98,1362.75,1.32
135,10,01,2404.26,888.38,2243.86,1.46
171,140,03,1575.31,681.8,1425.63,1.59
132,40,01,1658.56,502.86,1596.66,1.31
175,100,03,2679.0,931.4,2505.02,1.47
134,20,01,2925.31,956.11,2778.21,1.38
173,120,03,2613.57,722.95,2509.11,1.34
160,47,01,3376.82,1078.67,3204.59,1.39
97,41,02,950.62,333.06,909.71,1.33
171,118,02,3353.97,1014.5,3188.19,1.39
172,108,02,3232.83,953.6,3086.22,1.37
94,71,02,2080.58,696.61,1966.83,1.41
170,128,02,3864.55,1343.53,3621.06,1.45
163,17,01,4247.62,1415.74,4040.98,1.36
92,91,02,321.65,303.33,225.1,2.42
14,195,01,1226.55,419.14,1164.59,1.37
162,27,01,2887.75,792.89,2790.84,1.29
93,81,02,1352.69,575.54,1255.02,1.46
16,175,01,3838.91,1214.62,3626.62,1.42
161,37,01,3182.9,705.21,3097.86,1.27
96,51,02,1050.62,420.27,976.48,1.46
19,145,01,1642.66,530.32,1560.07,1.39
172,130,03,2720.46,860.24,2574.82,1.41
67,169,02,2936.27,862.47,2815.47,1.34
68,159,02,4116.04,1247.46,3930.4,1.36
66,179,02,3031.84,964.71,2873.38,1.4
174,110,03,3266.53,915.87,3143.19,1.32
69,149,02,3541.63,838.95,3441.65,1.27
15,185,01,3976.87,1167.94,3796.44,1.37
95,61,02,2018.91,706.0,1895.9,1.44
65,189,02,2659.54,813.89,2524.05,1.4
18,155,01,3518.12,913.97,3402.06,1.3
99,21,02,2782.7,809.49,2680.23,1.31
186,38,03,2710.26,772.02,2604.33,1.33
17,165,01,3299.24,581.15,3248.5,1.19
166,47,03,3831.07,1212.67,3639.75,1.39
163,77,03,3110.68,885.38,2982.17,1.34
162,87,03,2447.25,937.16,2290.08,1.44
165,57,03,3374.83,1033.49,3208.81,1.39
164,67,03,3489.48,1079.21,3321.2,1.38
170,150,03,4057.32,1241.43,3872.9,1.36
157,142,03,2144.01,666.94,2035.63,1.39
169,17,03,4519.94,1104.8,4368.65,1.31
158,168,02,3993.44,1136.54,3829.6,1.34
159,158,02,1122.77,445.28,1044.11,1.47
157,178,02,1026.49,458.04,946.93,1.48
161,97,03,2504.37,679.7,2409.32,1.33
155,198,02,2799.23,826.11,2686.18,1.33
156,188,02,3492.6,1236.19,3314.64,1.37
55,24,03,727.53,470.81,622.23,1.71
153,120,03,2010.23,554.13,1931.66,1.34
152,130,03,1850.01,564.09,1773.21,1.34
151,140,03,913.93,387.62,845.79,1.48
155,100,03,1674.3,668.9,1540.16,1.53
56,14,03,723.06,344.65,653.35,1.59
154,110,03,2798.12,870.35,2655.74,1.4
150,150,03,321.57,487.23,140.73,3.52
50,74,03,2183.44,611.69,2103.46,1.31
160,120,01,3172.61,952.15,3022.96,1.38
162,100,01,1667.83,700.1,1524.14,1.55
161,110,01,3357.9,923.93,3216.89,1.36
51,64,03,1609.16,540.95,1540.51,1.33
88,56,02,1132.87,420.8,1067.02,1.4
86,76,02,886.28,416.48,808.44,1.53
89,46,02,2108.3,736.69,1982.15,1.43
84,96,02,906.79,414.69,832.15,1.51
171,106,01,3579.81,1117.56,3399.9,1.39
85,86,02,282.19,210.15,224.37,2.13
87,66,02,107.36,124.87,68.45,2.79
191,46,02,3114.53,939.69,2984.79,1.34
194,16,02,2856.1,1111.82,2627.01,1.53
54,34,03,1739.83,598.89,1652.79,1.37
193,26,02,3447.84,913.87,3323.91,1.32
193,157,03,1338.77,535.07,1241.06,1.48
194,147,03,2202.35,774.1,2056.41,1.47
190,56,02,3393.92,863.63,3277.14,1.31
191,177,03,3132.23,784.26,3033.37,1.29
197,117,03,3778.3,1532.34,3472.74,1.52
192,167,03,4974.7,1452.2,4753.17,1.37
190,187,03,3593.28,1156.34,3399.75,1.41
195,137,03,3850.65,945.09,3738.74,1.28
53,44,03,2141.09,785.77,2037.36,1.35
108,138,02,1863.83,787.44,1703.08,1.54
103,188,02,1398.67,469.41,1329.95,1.37
190,5,02,3714.81,1225.03,3492.54,1.44
176,85,02,2663.9,829.61,2540.95,1.36
48,132,03,1788.6,692.69,1669.87,1.45
45,162,03,2277.21,850.88,2111.71,1.5
43,182,03,3563.44,1209.42,3377.82,1.38
109,128,02,1357.54,545.59,1278.83,1.4
49,122,03,1938.4,546.03,1854.13,1.39
179,55,02,3465.11,1190.0,3253.43,1.44
71,11,01,992.32,387.12,937.44,1.38
107,148,02,2582.4,634.25,2514.54,1.25
47,142,03,2624.17,789.23,2521.06,1.32
1,24,02,1972.35,504.37,1906.9,1.31
175,95,02,2718.95,890.08,2565.2,1.42
2,14,02,1717.47,559.33,1639.13,1.35
105,168,02,5113.74,1127.87,4987.82,1.25
177,75,02,2197.09,784.54,2058.31,1.45
46,152,03,3874.11,953.25,3760.28,1.28
106,158,02,2431.37,881.58,2264.39,1.48
42,192,03,3121.24,696.04,3045.28,1.25
102,198,02,2171.77,853.28,2033.69,1.43
154,108,02,2197.0,690.76,2085.06,1.4
151,138,02,1222.73,366.31,1175.07,1.32
44,172,03,4207.53,1022.63,4088.96,1.27
150,148,02,364.41,284.36,279.64,2.25
153,118,02,1149.5,419.76,1081.84,1.42
152,128,02,2107.68,716.6,2001.63,1.37
52,54,03,434.5,338.15,317.88,2.4
137,178,02,2077.54,779.43,1944.56,1.44
139,158,02,436.64,269.38,377.19,1.72
22,59,01,1668.92,611.98,1577.06,1.39
135,198,02,1444.64,473.02,1385.5,1.32
26,19,01,1920.38,538.28,1858.63,1.28
136,188,02,1759.93,524.48,1686.18,1.34
25,29,01,1664.49,578.37,1580.24,1.37
138,168,02,4435.38,1057.11,4312.25,1.27
24,39,01,1033.94,462.83,948.22,1.5
23,49,01,2532.99,715.96,2435.9,1.33
155,89,03,803.67,405.7,716.75,1.62
159,49,03,3067.64,889.8,2942.9,1.34
81,54,03,2297.92,845.75,2149.45,1.45
84,24,03,1563.19,734.3,1449.43,1.45
85,14,03,1862.23,560.59,1787.15,1.33
2,15,01,1247.09,504.36,1149.73,1.51
1,25,01,2422.96,651.82,2346.71,1.28
154,99,03,2243.31,797.77,2102.03,1.45
82,44,03,1985.28,781.3,1841.98,1.49
157,69,03,2401.84,829.95,2265.9,1.41
80,64,03,939.03,376.92,885.77,1.39
156,79,03,1380.52,560.18,1274.09,1.5
83,34,03,1809.48,538.11,1726.74,1.37
158,59,03,2478.73,888.92,2323.14,1.44
179,191,01,2224.91,684.01,2127.36,1.35
128,125,02,208.99,116.73,188.22,1.56
126,145,02,571.28,251.32,526.31,1.5
123,175,02,2865.09,784.9,2753.96,1.34
122,185,02,1967.94,732.99,1857.84,1.39
124,165,02,3714.24,1185.61,3499.93,1.44
125,155,02,2010.22,614.78,1920.54,1.35
129,115,02,950.23,371.7,890.21,1.42
127,135,02,785.06,262.98,747.67,1.36
111,6,02,4586.74,1185.23,4431.58,1.31
23,104,03,1431.34,560.66,1352.5,1.38
20,134,03,3694.33,1120.62,3523.95,1.37
21,124,03,1600.78,428.22,1543.75,1.31
22,114,03,2096.37,729.57,2000.43,1.35
50,14,01,1680.26,548.49,1599.79,1.37
192,11,03,3825.05,849.57,3727.79,1.26
191,21,03,1704.18,495.05,1635.6,1.33
23,21,01,1178.94,469.35,1114.22,1.38
24,11,01,302.95,273.72,212.65,2.5
21,41,01,2075.37,564.99,2010.85,1.28
186,197,03,2604.9,913.66,2467.84,1.38
22,31,01,557.74,268.51,508.54,1.55
189,167,03,3584.88,1288.16,3371.29,1.42
167,11,01,2838.93,1017.87,2679.98,1.4
161,71,01,3236.03,1053.33,3074.08,1.38
160,81,01,1388.78,549.11,1290.58,1.47
191,115,03,1322.32,448.25,1256.65,1.37
20,51,01,1817.39,694.06,1685.72,1.48
54,188,01,2328.67,752.45,2223.53,1.35
53,198,01,2900.49,765.81,2810.93,1.28
187,187,03,340.65,323.72,244.93,2.23
58,148,01,2527.14,885.76,2363.95,1.46
164,41,01,2755.69,723.06,2672.76,1.28
59,138,01,2146.28,660.26,2042.78,1.38
192,105,03,3106.34,952.08,2982.82,1.32
188,177,03,3921.0,957.73,3807.47,1.27
163,51,01,2646.42,730.99,2556.05,1.3
55,178,01,3544.77,1239.19,3326.07,1.44
33,8,01,2800.7,583.09,2744.48,1.22
9,188,01,4499.35,1405.65,4292.02,1.36
8,198,01,4247.68,1311.02,4053.92,1.36
162,61,01,3376.08,1170.72,3170.07,1.44
148,27,03,2013.92,553.64,1943.76,1.3
19,88,01,2519.36,820.56,2393.49,1.38
24,132,01,2665.77,655.2,2584.94,1.29
23,142,01,1074.21,448.99,993.63,1.48
18,98,01,2092.88,573.83,2025.84,1.28
108,171,01,3462.45,1177.44,3255.43,1.44
